-14.9960
 -12.9868
 -10.9997
 -9.0030
 -7.0122
 -4.9722
 -2.9696
 -0.9847
 15.0361
 13.0038
 11.0135
 9.0030
 7.0122
 5.0184
 2.9910
 1.0169
